# ISO 639 language table used by Nmkoder to name audio and subtitle tracks.
# Generated by .github/scripts/gen-iso639.py - edit that, not this file.
#
# Sources: ISO 639-3 register via pycountry 26.2.16, native names (autonyms)
# via langcodes/language_data 3.5.1, which draws on Unicode CLDR.
#
# The family column is intentionally blank: no register maps languages to families,
# and Aliases.cs stores the field without ever reading it. Kept for column layout.
Family,English Name,Native Name,ISO 639-1,ISO 639-2/T,ISO 639-2/B
,Mullu Kurumba,Mullu Kurumba,,kpb,
,Multiple languages,Multiple languages,,mul,
,Muluridyi,Muluridyi,,vmu,
,Mum,Mum,,kqa,
,Mumuye,Mumuye,,mzm,
,Muna,Muna,,mnb,
,Munda,Munda,,unx,
,Mundabli,Mundabli,,boe,
,Mundang,MUNDAŊ,,mua,
,Mundani,Mundani,,mnf,
,Mundari,Mundari,,unr,
,Mundat,Mundat,,mmf,
,Mundurukú,Mundurukú,,myu,
,Mungaka,Mungaka,,mhk,
,Munggui,Munggui,,mth,
,Mungkip,Mungkip,,mpv,
,Muniche,Muniche,,myr,
,Munit,Munit,,mtc,
,Munji,Munji,,mnj,
,Munsee,Delaware,,umu,
,Muong,Muong,,mtq,
,Mur Pano,Mur Pano,,tkv,
,Muratayak,Muratayak,,asx,
,Murik (Malaysia),Murik (Malaysia),,mxr,
,Murik (Papua New Guinea),Murik (Papua New Guinea),,mtf,
,Murkim,Murkim,,rmh,
,Murle,Murle,,mur,
,Murrinh-Patha,Murrinh-Patha,,mwf,
,Mursi,Mursi,,muz,
,Murui Huitoto,Murui Huitoto,,huu,
,Murupi,Murupi,,mqw,
,Muruwari,Muruwari,,zmu,
,Musak,Musak,,mmq,
,Musasa,Musasa,,smm,
,Musey,Musey,,mse,
,Musgu,Musgu,,mug,
,Mushungulu,Mushungulu,,xma,
,Musi,Musi,,mui,
,Muskum,Muskum,,mje,
,Muslim Tat,Muslim Tat,,ttt,
,Musom,Musom,,msu,
,Mussau-Emira,Mussau-Emira,,emi,
,Muthuvan,Muthuvan,,muv,
,Mutu,Mutu,,tuc,
,Muyang,Muyang,,muy,
,Muyuw,Muyuw,,myw,
,Muzi,Muzi,,ymz,
,Mvanip,Mvanip,,mcj,
,Mvuba,Mvuba,,mxh,
,Mwaghavul,Mwaghavul,,sur,
,Mwali Comorian,Mwali Comorian,,wlc,
,Mwan,Mwan,,moa,
,Mwani,Mwani,,wmw,
,Mwatebu,Mwatebu,,mwa,
,Mwera (Chimwera),Mwera (Chimwera),,mwe,
,Mwera (Nyasa),Mwera (Nyasa),,mjh,
,Mwimbi-Muthambi,Mwimbi-Muthambi,,mws,
,Myanmar Sign Language,Myanmar Sign Language,,ysm,
,Mycenaean Greek,Mycenaean Greek,,gmy,
,Myene,Myene,,mye,
,Mysian,Mysian,,yms,
,Mzieme Naga,Mzieme Naga,,nme,
,Mághdì,Mághdì,,gmd,
,Máku,Máku,,xak,
,Ménik,Ménik,,tnr,
,Mískito,Mískito,,miq,
,Mòcheno,Mócheno,,mhn,
,Mün Chin,Mün Chin,,mwq,
,Mündü,Mündü,,muh,
,Māhārāṣṭri Prākrit,Māhārāṣṭri Prākrit,,pmh,
,N'Ko,ߒߞߏ,,nqo,
,Na,Na,,nbt,
,Na-kara,Na-kara,,nck,
,Naaba,Naaba,,nao,
,Naami,Naami,,bzv,
,Naasioi,Naasioi,,nas,
,Naba,Naba,,mne,
,Nabak,Nabak,,naf,
,Nabi,Nabi,,mty,
,Nachering,Nachering,,ncd,
,Nadruvian,Nadruvian,,ndf,
,Nadëb,Nadëb,,mbj,
,Nafaanra,Nafaanra,,nfr,
,Nafi,Nafi,,srf,
,Nafri,Nafri,,nxx,
,Nafusi,Nafusi,,jbn,
,Naga Pidgin,Naga Pidgin,,nag,
,Nagarchal,Nagarchal,,nbg,
,Nage,Nage,,nxe,
,Nagumi,Nagumi,,ngv,
,Nahali,Nahali,,nlx,
,Nahari,Nahari,,nhh,
,Nai,Nai,,bio,
,Najdi Arabic,Najdi Arabic,,ars,
,Naka'ela,Naka'ela,,nae,
,Nakai,Nakai,,nkj,
,Nakame,Nakame,,nib,
,Nakanai,Nakanai,,nak,
,Nake,Nake,,nbk,
,Naki,Naki,,mff,
,Nakwi,Nakwi,,nax,
,Nalca,Nalca,,nlc,
,Nali,Nali,,nss,
,Nalik,Nalik,,nal,
,Nalu,Nalu,,naj,
,Naluo Yi,Naluo Yi,,ylo,
,Nalögo,Nalögo,,nlz,
,Nama (Papua New Guinea),Nama (Papua New Guinea),,nmx,
,Namakura,Namakura,,nmk,
,Namat,Namat,,nkm,
,Nambo,Nambo,,ncm,
,Nambya,Nambya,,nmq,
,Namia,Namia,,nnm,
,Namiae,Namiae,,nvm,
,Namibian Sign Language,Namibian Sign Language,,nbs,
,Namla,Namla,,naa,
,Namo,Namo,,mxw,
,Namonuito,Namonuito,,nmt,
,Namosi-Naitasiri-Serua,Namosi-Naitasiri-Serua,,bwb,
,Namuyi,Namuyi,,nmy,
,Nanai,Nanai,,gld,
,Nancere,Nancere,,nnc,
,Nande,Nande,,nnb,
,Nandi,Nandi,,niq,
,Nanerigé Sénoufo,Nanerigé Sénoufo,,sen,
,Nanga Dama Dogon,Nanga Dama Dogon,,nzz,
,Nankina,Nankina,,nnk,
,Nanti,Nanti,,cox,
,Nanticoke,Nanticoke,,nnt,
,Nanubae,Nanubae,,afk,
,Napo Lowland Quechua,Napo Lowland Quechua,,qvo,
,Napu,Napu,,npy,
,Nar Phu,Nar Phu,,npa,
,Nara,Nara,,nrb,
,Narak,Narak,,nac,
,Narango,Narango,,nrg,
,Nari Nari,Nari Nari,,rnr,
,Naro,Naro,,nhr,
,Narom,Narom,,nrm,
,Narragansett,Narragansett,,xnt,
,Narua,Narua,,nru,
,Narungga,Narungga,,nnr,
,Nasal,Nasal,,nsy,
,Nasarian,Nasarian,,nvh,
,Naskapi,Naskapi,,nsk,
,Natanzi,Natanzi,,ntz,
,Natchez,Natchez,,ncz,
,Nateni,Nateni,,ntm,
,Natioro,Natioro,,nti,
,Natügu,Natügu,,ntu,
,Nauete,Nauete,,nxa,
,Naukan Yupik,Naukan Yupik,,ynk,
,Nauna,Nauna,,ncn,
,Nauo,Nauo,,nwo,
,Navut,Navut,,nsw,
,Nawaru,Nawaru,,nwr,
,Nawathinehena,Nawathinehena,,nwa,
,Nawdm,Nawdm,,nmz,
,Nawuri,Nawuri,,naw,
,Naxi,Naxi,,nxq,
,Nayi,Nayi,,noz,
,Nayini,Nayini,,nyq,
,Ncane,Ncane,,ncr,
,Nchumbulu,Nchumbulu,,nlu,
,Nda'nda',Nda'nda',,nnz,
,Ndai,Ndai,,gke,
,Ndaka,Ndaka,,ndk,
,Ndali,Ndali,,ndh,
,Ndam,Ndam,,ndm,
,Ndamba,Ndamba,,ndj,
,Ndambomo,Ndambomo,,nxo,
,Ndasa,Ndasa,,nda,
,Ndau,Ndau,,ndc,
,Nde-Gbite,Nde-Gbite,,ned,
,Nde-Nsele-Nta,Nde-Nsele-Nta,,ndd,
,Ndemli,Ndemli,,nml,
,Ndendeule,Ndendeule,,dne,
,Ndengereko,Ndengereko,,ndg,
,Nding,Nding,,eli,
,Ndo,Ndo,,ndp,
,Ndobo,Ndobo,,ndw,
,Ndoe,Ndoe,,nbb,
,Ndogo,Ndogo,,ndz,
,Ndolo,Ndolo,,ndl,
,Ndom,Ndom,,nqm,
,Ndombe,Ndombe,,ndq,
,Ndonde Hamba,Ndonde Hamba,,njd,
,Ndoola,Ndoola,,ndr,
,Ndra'ngith,Ndra'ngith,,dgt,
,Ndrulo,Ndrulo,,dno,
,Nduga,Nduga,,ndx,
,Ndumu,Ndumu,,nmd,
,Ndunda,Ndunda,,nuh,
,Ndunga,Ndunga,,ndt,
,Ndut,Ndut,,ndv,
,Ndwewe,Unknown language [nww],,nww,
,Ndyuka-Trio Pidgin,Ndyuka-Trio Pidgin,,njt,
,Ndzwani Comorian,Ndzwani Comorian,,wni,
,Neapolitan,Neapolitan,,nap,
,Nedebang,Nedebang,,nec,
,Nefamese,Nefamese,,nef,
,Negerhollands,Negerhollands,,dcr,
,Negeri Sembilan Malay,Negeri Sembilan Malay,,zmi,
,Negidal,Negidal,,neg,
,Nehan,Nehan,,nsn,
,Nek,Nek,,nif,
,Nekgini,Nekgini,,nkg,
,Neko,Neko,,nej,
,Neku,Neku,,nek,
,Nema,Nema,,gsn,
,Neme,Neme,,nex,
,Nemi,Nemi,,nem,
,Nen,Nen,,nqn,
,Nend,Nend,,anh,
,Nenets,Nenets,,yrk,
,Nengone,Nengone,,nen,
,Neo,Neo,,neu,
,Neo-Hittite,Neo-Hittite,,nei,
,Nepal Bhasa,Newari,,new,
,Nepalese Sign Language,Nepalese Sign Language,,nsp,
,Nepali (individual language),नेपाली,,npi,
,Nete,Nete,,net,
,New Caledonian Javanese,New Caledonian Javanese,,jas,
,New Zealand Sign Language,New Zealand Sign Language,,nzs,
,Neyo,Neyo,,ney,
,Nez Perce,Nez Perce,,nez,
,Ngaanyatjarra,Ngaanyatjarra,,ntj,
,Ngad'a,Ngad'a,,nxg,
,Ngadjunmaya,Ngadjunmaya,,nju,
,Ngadjuri,Ngadjuri,,jui,
,Ngaing,Ngaing,,nnf,
,Ngaju,Ngaju,,nij,
,Ngala,Ngala,,nud,
,Ngalakgan,Ngalakgan,,nig,
,Ngalum,Ngalum,,szb,
,Ngam,Ngam,,nmc,
,Ngamambo,Ngamambo,,nbv,
,Ngambay,Ngambay,,sba,
,Ngamini,Ngamini,,nmv,
,Ngamo,Ngamo,,nbh,
,Ngan'gityemerri,Ngan'gityemerri,,nam,
,Nganakarti,Nganakarti,,xnk,
,Nganasan,Nganasan,,nio,
,Ngandi,Ngandi,,nid,
,Ngando (Central African Republic),Ngando (Central African Republic),,ngd,
,Ngando (Democratic Republic of Congo),Ngando (Democratic Republic of Congo),,nxd,
,Ngandyera,Ngandyera,,nne,
,Ngangam,Ngangam,,gng,
,Ngantangarra,Ngantangarra,,ntg,
,Nganyaywana,Nganyaywana,,nyx,
,Ngardi,Ngardi,,rxd,
,Ngarigu,Ngarigu,,xni,
,Ngarinyin,Ngarinyin,,ung,
,Ngarinyman,Ngarinyman,,nbj,
,Ngarla,Ngarla,,nrk,
,Ngarluma,Ngarluma,,nrl,
,Ngarrindjeri,Ngarrindjeri,,nay,
,Ngas,Ngas,,anc,
,Ngasa,Ngasa,,nsg,
,Ngatik Men's Creole,Ngatik Men's Creole,,ngm,
,Ngawn Chin,Ngawn Chin,,cnw,
,Ngawun,Ngawun,,nxn,
,Ngayawung,Ngayawung,,nwg,
,Ngazidja Comorian,Ngazidja Comorian,,zdj,
,Ngbaka,Ngbaka,,nga,
,Ngbaka Ma'bo,Ngbaka Ma'bo,,nbm,
,Ngbaka Manza,Ngbaka Manza,,ngg,
,Ngbee,Ngbee,,jgb,
,Ngbinda,Ngbinda,,nbd,
,Ngbundu,Ngbundu,,nuu,
,Ngelima,Ngelima,,agh,
,Ngemba,Ngemba,,nge,
,Ngen,Ngen,,gnj,
,Ngendelengo,Ngendelengo,,nql,
,Ngete,Ngete,,nnn,
,Nggem,Nggem,,nbq,
,Nggwahyi,Nggwahyi,,ngx,
,Ngie,Ngie,,ngj,
,Ngiemboon,Shwóŋò ngiembɔɔn,,nnh,
,Ngile,Ngile,,jle,
,Ngindo,Ngindo,,nnq,
,Ngiti,Ngiti,,niy,
,Ngizim,Ngizim,,ngi,
,Ngkâlmpw Kanum,Ngkâlmpw Kanum,,kcd,
,Ngom,Ngom,,nra,
,Ngomba,Ndaꞌa,,jgo,
,Ngombale,Ngombale,,nla,
,Ngombe (Central African Republic),Ngombe (Central African Republic),,nmj,
,Ngombe (Democratic Republic of Congo),Ngombe (Democratic Republic of Congo),,ngc,
,Ngongo,Ngongo,,noq,
,Ngoni (Mozambique),Ngoni (Mozambique),,xnq,
,Ngoni (Tanzania),Ngoni (Tanzania),,xnj,
,Ngoshie,Ngoshie,,nsh,
,Ngul,Ngul,,nlo,
,Ngulu,Ngulu,,ngp,
,Nguluwan,Nguluwan,,nuw,
,Ngumbarl,Ngumbarl,,xnm,
,Ngumbi,Ngumbi,,nui,
,Ngunawal,Ngunawal,,xul,
,Ngundi,Ngundi,,ndn,
,Ngundu,Ngundu,,nue,
,Ngungwel,Ngungwel,,ngz,
,Ngurimi,Ngurimi,,ngq,
,Ngurmbur,Ngurmbur,,nrx,
,Nguôn,Nguôn,,nuo,
,Ngwaba,Ngwaba,,ngw,
,Ngwe,Ngwe,,nwe,
,Ngwo,Ngwo,,ngn,
,Ngyian,Kamantan,,kci,
,Ngäbere,Ngäbere,,gym,
,Nhanda,Nhanda,,nha,
,Nhengatu,nheẽgatu,,yrl,
,Nhirrpi,Nhirrpi,,hrp,
,Nhuwala,Nhuwala,,nhf,
,Nias,Nias,,nia,
,Nicaragua Creole English,Nicaragua Creole English,,bzk,
,Nicaraguan Sign Language,Nicaraguan Sign Language,,ncs,
,Niellim,Niellim,,nie,
,Nigeria Mambila,Nigeria Mambila,,mzk,
,Nigerian Fulfulde,Nigerian Fulfulde,,fuv,
,Nigerian Pidgin,Naijíriá Píjin,,pcm,
,Nigerian Sign Language,Nigerian Sign Language,,nsi,
,Nihali,Nihali,,nll,
,Nii,Nii,,nii,
,Niksek,Niksek,,gbe,
,Nila,Nila,,nil,
,Nilamba,Nilamba,,nim,
,Nimadi,Nimadi,,noe,
,Nimanbur,Nimanbur,,nmp,
,Nimbari,Nimbari,,nmr,
,Nimboran,Nimboran,,nir,
,Nimi,Nimi,,nis,
,Nimo,Nimo,,niw,
,Nimoa,Nimoa,,nmw,
,Ninam,Ninam,,shb,
,Nindi,Nindi,,nxi,
,Ningera,Ningera,,nby,
,Ninggerum,Ninggerum,,nxr,
,Ningil,Ningil,,niz,
,Ninia Yali,Ninia Yali,,nlk,
,Ninzo,Ninzo,,nin,
,Nipsan,Nipsan,,nps,
,Nisa,Nisa,,njs,
,Nisenan,Nisenan,,nsz,
,Nisga'a,Nisga'a,,ncg,
,Nisi (China),Nisi (China),,yso,
,Niuafo'ou,Niuafo'ou,,num,
,Niuatoputapu,Niuatoputapu,,nkp,
,Niuean,Niuean,,niu,
,Nivaclé,Nivaclé,,cag,
,Niwer Mil,Niwer Mil,,hrc,
,Njalgulgule,Njalgulgule,,njl,
,Njebi,Njebi,,nzb,
,Njen,Njen,,njj,
,Njerep,Njerep,,njr,
,Njyem,Njyem,,njy,
,Nkami,Nkami,,nkq,
,Nkangala,Nkangala,,nkn,
,Nkari,Nkari,,nkz,
,Nkem-Nkum,Nkem-Nkum,,isi,
,Nkhumbi,Nkhumbi,,khu,
,Nkongho,Nkongho,,nkc,
,Nkonya,Nkonya,,nko,
,Nkoroo,Nkoroo,,nkx,
,Nkoya,Nkoya,,nka,
,Nkukoli,Nkukoli,,nbo,
,Nkutu,Nkutu,,nkw,
,Nnam,Nnam,,nbp,
,No linguistic content,No linguistic content,,zxx,
,Noakhali,Unknown language [oak],,oak,
,Nobiin,Nobiin,,fia,
,Nobonob,Nobonob,,gaw,
,Nocte Naga,Nocte Naga,,njb,
,Nogai,Nogai,,nog,
,Noipx,Noipx,,npx,
,Noiri,Noiri,,noi,
,Nokuku,Nokuku,,nkk,
,Nomaande,Nomaande,,lem,
,Nomane,Nomane,,nof,
,Nomatsiguenga,Nomatsiguenga,,not,
,Nomlaki,Nomlaki,,nol,
,Nomu,Nomu,,noh,
,Nong Zhuang,Nong Zhuang,,zhn,
,Nonuya,Nonuya,,noj,
,Nooksack,Nooksack,,nok,
,Noon,Noon,,snf,
,Noone,Noone,,nhu,
,Nopala Chatino,Nopala Chatino,,cya,
,Noric,Noric,,nrc,
,Norn,Norn,,nrn,
,Norra,Norra,,nrr,
,North Alaskan Inupiatun,North Alaskan Inupiatun,,esi,
,North Ambrym,North Ambrym,,mmg,
,North Asmat,North Asmat,,nks,
,North Awyu,North Awyu,,yir,
,North Azerbaijani,azərbaycan,,azj,
,North Babar,North Babar,,bcd,
,North Bolivian Quechua,North Bolivian Quechua,,qul,
,North Central Mixe,North Central Mixe,,neq,
,North Efate,North Efate,,llp,
,North Fali,North Fali,,fll,
,North Giziga,North Giziga,,gis,
,North Junín Quechua,North Junín Quechua,,qvn,
,North Marquesan,North Marquesan,,mrq,
,North Mesopotamian Arabic,North Mesopotamian Arabic,,ayp,
,North Midlands Tasmanian,North Midlands Tasmanian,,xph,
,North Mofu,North Mofu,,mfk,
,North Moluccan Malay,North Moluccan Malay,,max,
,North Muyu,North Muyu,,kti,
,North Nuaulu,North Nuaulu,,nni,
,North Picene,North Picene,,nrp,
,North Slavey,North Slavey,,scs,
,North Tairora,North Tairora,,tbg,
,North Tanna,North Tanna,,tnn,
,North Wahgi,North Wahgi,,whg,
,North Watut,North Watut,,una,
,Northeast Kiwai,Northeast Kiwai,,kiw,
,Northeast Maidu,Northeast Maidu,,nmu,
,Northeast Pashai,Northeast Pashai,,aee,
,Northeastern Dinka,Northeastern Dinka,,dip,
,Northeastern Pomo,Northeastern Pomo,,pef,
,Northeastern Tasmanian,Northeastern Tasmanian,,xpb,
,Northeastern Thai,Northeastern Thai,,tts,
,Northern Alta,Northern Alta,,aqn,
,Northern Altai,Northern Altai,,atv,
,Northern Amami-Oshima,Northern Amami-Oshima,,ryn,
,Northern Betsimisaraka Malagasy,Northern Betsimisaraka Malagasy,,bmm,
,Northern Binukidnon,Northern Binukidnon,,kyn,
,Northern Bobo Madaré,Northern Bobo Madaré,,bbo,
,Northern Bontok,Northern Bontok,,rbk,
,Northern Catanduanes Bikol,Northern Catanduanes Bikol,,cts,
,Northern Conchucos Ancash Quechua,Northern Conchucos Ancash Quechua,,qxn,
,Northern Dagara,Northern Dagara,,dgi,
,Northern Dong,Northern Dong,,doc,
,Northern East Cree,Northern East Cree,,crl,
,Northern Emberá,Northern Emberá,,emp,
,Northern Frisian,Nordfriisk,,frr,
,Northern Ghale,Northern Ghale,,ghh,
,Northern Gondi,Gondi,,gno,
,Northern Grebo,Grebo,,gbo,
,Northern Guiyang Hmong,Northern Guiyang Hmong,,huj,
,Northern Haida,Haida,,hdn,
,Northern Hindko,Northern Hindko,,hno,
,Northern Huishui Hmong,Northern Huishui Hmong,,hmi,
,Northern Kalapuya,Northern Kalapuya,,nrt,
,Northern Kankanay,Northern Kankanay,,xnn,
,Northern Katang,Northern Katang,,ncq,
,Northern Khmer,Northern Khmer,,kxm,
,Northern Kissi,Northern Kissi,,kqs,
,Northern Kurdish,kurdî (kurmancî),,kmr,
,Northern Luri,لۊری شومالی,,lrc,
,Northern Mashan Hmong,Northern Mashan Hmong,,hmp,
,Northern Muji,Northern Muji,,ymx,
,Northern Nago,Northern Nago,,xkb,
,Northern Ngbandi,Northern Ngbandi,,ngb,
,Northern Nisu,Northern Nisu,,yiv,
,Northern Nuni,Northern Nuni,,nuv,
,Northern Oaxaca Nahuatl,Northern Oaxaca Nahuatl,,nhy,
,Northern Ohlone,Northern Ohlone,,cst,
,Northern One,Northern One,,onr,
,Northern Paiute,Northern Paiute,,pao,
,Northern Pame,Northern Pame,,pmq,
,Northern Pashto,پښتو,,pbu,
,Northern Pastaza Quichua,Northern Pastaza Quichua,,qvz,
,Northern Ping Chinese,Northern Ping Chinese,,cnp,
,Northern Pomo,Northern Pomo,,pej,
,Northern Puebla Nahuatl,Northern Puebla Nahuatl,,ncj,
,Northern Pumi,Northern Pumi,,pmi,
,Northern Qiandong Miao,Hmong,,hea,
,Northern Qiang,Northern Qiang,,cng,
,Northern Rengma Naga,Northern Rengma Naga,,nnl,
,Northern Roglai,Northern Roglai,,rog,
,Northern Sierra Miwok,Northern Sierra Miwok,,nsq,
,Northern Sorsoganon,Northern Sorsoganon,,bks,
,Northern Subanen,Northern Subanen,,stb,
,Northern Tarahumara,Northern Tarahumara,,thh,
,Northern Tasmanian,Northern Tasmanian,,xpv,
,Northern Tepehuan,Northern Tepehuan,,ntp,
,Northern Thai,Northern Thai,,nod,
,Northern Tidung,Northern Tidung,,ntd,
,Northern Tiwa,Northern Tiwa,,twf,
,Northern Tlaxiaco Mixtec,Northern Tlaxiaco Mixtec,,xtn,
,Northern Toussian,Northern Toussian,,tsp,
,Northern Tujia,Northern Tujia,,tji,
,Northern Tutchone,Northern Tutchone,,ttm,
,Northern Uzbek,o‘zbek,,uzn,
,Northern Yukaghir,Northern Yukaghir,,ykg,
,Northwest Alaska Inupiatun,Inupiaq,,esk,
,Northwest Gbaya,Gbaya,,gya,
,Northwest Maidu,Northwest Maidu,,mjd,
,Northwest Oaxaca Mixtec,Northwest Oaxaca Mixtec,,mxa,
,Northwest Pashai,Northwest Pashai,,glh,
,Northwestern Dinka,Northwestern Dinka,,diw,
,Northwestern Fars,Northwestern Fars,,faz,
,Northwestern Kolami,Northwestern Kolami,,kfb,
,Northwestern Nisu,Northwestern Nisu,,nsf,
,Northwestern Ojibwa,Northwestern Ojibwa,,ojb,
,Northwestern Tasmanian,Northwestern Tasmanian,,xpw,
,Norwegian Sign Language,Norwegian Sign Language,,nsl,
,Notre,Notre,,bly,
,Notsi,Notsi,,ncf,
,Nottoway,Nottoway,,ntw,
,Nottoway-Meherrin,Nottoway-Meherrin,,nwy,
,Novial,Novial,,nov,
,Noy,Noy,,noy,
,Nsenga,Nsenga,,nse,
,Nshi,Nshi,,nsc,
,Nsongo,Nsongo,,nsx,
,Ntcham,Ntcham,,bud,
,Nteng,Nteng,,nqt,
,Ntomba,Ntomba,,nto,
,Nubaca,Nubaca,,baf,
,Nubi,Nubi,,kcn,
,Nubri,Nubri,,kte,
,Nuer,Thok Nath,,nus,
,Nugunu (Australia),Nugunu (Australia),,nnv,
,Nugunu (Cameroon),Nugunu (Cameroon),,yas,
,Nuk,Nuk,,noc,
,Nukak Makú,Nukak Makú,,mbr,
,Nukna,Nukna,,klt,
,Nukuini,Nukuini,,nuc,
,Nukumanu,Nukumanu,,nuq,
,Nukunul,Nukunul,,xnu,
,Nukuoro,Nukuoro,,nkr,
,Nukuria,Nukuria,,nur,
,Numana,Numana,,nbr,
,Numanggang,Numanggang,,nop,
,Numbami,Numbami,,sij,
,Nume,Nume,,tgs,
,Numidian,Numidian,,nxm,
,Numèè,Numèè,,kdk,
,Nung (Viet Nam),Nung (Viet Nam),,nut,
,Nungali,Nungali,,nug,
,Nunggubuyu,Nunggubuyu,,nuy,
,Nungu,Nungu,,rin,
,Nupbikha,Nupbikha,,npb,
,Nupe-Nupe-Tako,Nupe-Nupe-Tako,,nup,
,Nusa Laut,Nusa Laut,,nul,
,Nusu,Nusu,,nuf,
,Nuu-chah-nulth,Nuu-chah-nulth,,nuk,
,Nyabwa,Nyabwa,,nwb,
,Nyaheun,Nyaheun,,nev,
,Nyahkur,Nyahkur,,cbn,
,Nyakyusa-Ngonde,Nyakyusa-Ngonde,,nyy,
,Nyali,Nyali,,nlj,
,Nyam,Nyam,,nmi,
,Nyamal,Nyamal,,nly,
,Nyambo,Nyambo,,now,
,Nyamusa-Molo,Nyamusa-Molo,,nwm,
,Nyamwanga,Nyamwanga,,mwn,
,Nyamwezi,Nyamwezi,,nym,
,Nyaneka,Nyaneka,,nyk,
,Nyang'i,Nyang'i,,nyp,
,Nyanga,Nyanga,,nyj,
,Nyanga-li,Nyanga-li,,nyc,
,Nyangatom,Nyangatom,,nnj,
,Nyangbo,Nyangbo,,nyb,
,Nyangga,Nyangga,,nny,
,Nyangumarta,Nyangumarta,,nna,
,Nyankole,Runyankore,,nyn,
,Nyankpa,Nyankpa,,yes,
,Nyarafolo Senoufo,Nyarafolo Senoufo,,sev,
,Nyaturu,Nyaturu,,rim,
,Nyaw,Nyaw,,nyw,
,Nyawaygi,Nyawaygi,,nyt,
,Nyemba,Nyemba,,nba,
,Nyengo,Nyengo,,nye,
,Nyenkha,Nyenkha,,neh,
,Nyeu,Nyeu,,nyl,
,Nyiha (Malawi),Nyiha (Malawi),,nyr,
,Nyiha (Tanzania),Nyiha (Tanzania),,nih,
,Nyika (Malawi and Zambia),Nyika (Malawi and Zambia),,nkv,
,Nyika (Tanzania),Nyika (Tanzania),,nkt,
,Nyikina,Nyikina,,nyh,
,Nyindrou,Nyindrou,,lid,
,Nyindu,Nyindu,,nyg,
,Nyishi,Nyishi,,njz,
,Nyiyaparli,Nyiyaparli,,xny,
,Nyokon,Nyokon,,nvo,
,Nyole,Nyole,,nuj,
,Nyong,Nyong,,muo,
,Nyore,Nyore,,nyd,
,Nyoro,Nyoro,,nyo,
,Nyulnyul,Nyulnyul,,nyv,
,Nyungar,Nyungar,,nys,
,Nyungwe,Nyungwe,,nyu,
,Nyâlayu,Nyâlayu,,yly,
,Nzadi,Nzadi,,nzd,
,Nzakambay,Nzakambay,,nzy,
,Nzakara,Nzakara,,nzk,
,Nzanyi,Nzanyi,,nja,
,Nzima,Nzima,,nzi,
,Ná-Meo,Ná-Meo,,neo,
,Nêlêmwa-Nixumwak,Nêlêmwa-Nixumwak,,nee,
,Nüpode Huitoto,Nüpode Huitoto,,hux,
,Nǁng,Nǁng,,ngh,
,O'chi'chi',O'chi'chi',,xoc,
,O'du,O'du,,tyh,
,Obanliku,Obanliku,,bzy,
,Obispeño,Obispeño,,obi,
,Oblo,Oblo,,obl,
,Obo Manobo,Obo Manobo,,obo,
,Obokuitai,Obokuitai,,afz,
,Obolo,Obolo,,ann,
,Obulom,Obulom,,obu,
,Ocaina,Ocaina,,oca,
,Ocotepec Mixtec,Ocotepec Mixtec,,mie,
,Ocotlán Zapotec,Ocotlán Zapotec,,zac,
,Od,Od,,odk,
,Odia,ଓଡ଼ିଆ,,ory,
,Odiai,Odiai,,bhf,
,Odoodee,Odoodee,,kkc,
,Odual,Odual,,odu,
,Odut,Odut,,oda,
,Ofayé,Ofayé,,opy,
,Official Aramaic,Aramaic,,arc,
,Ofo,Ofo,,ofo,
,Ogbah,Ogbah,,ogc,
,Ogbia,Ogbia,,ogb,
,Ogbogolo,Ogbogolo,,ogg,
,Ogbronuagum,Ogbronuagum,,ogu,
,Ogea,Ogea,,eri,
,Oirata,Oirata,,oia,
,Ojitlán Chinantec,Ojitlán Chinantec,,chj,
,Okanagan,Okanagan,,oka,
,Oki-No-Erabu,Oki-No-Erabu,,okn,
,Okiek,Okiek,,oki,
,Oko-Eni-Osayen,Oko-Eni-Osayen,,oks,
,Oko-Juwoi,Oko-Juwoi,,okj,
,Okobo,Okobo,,okb,
,Okodia,Okodia,,okd,
,Okolie,Unknown language [oie],,oie,
,Okolod,Okolod,,kqv,
,Okpamheri,Okpamheri,,opa,
,Okpe (Northwestern Edo),Okpe (Northwestern Edo),,okx,
,Okpe (Southwestern Edo),Okpe (Southwestern Edo),,oke,
,Oksapmin,Oksapmin,,opm,
,Oku,Oku,,oku,
,Old Aramaic,Old Aramaic (up to 700 BCE),,oar,
,Old Avar,Old Avar,,oav,
,Old Breton,Old Breton,,obt,
,Old Burmese,Old Burmese,,obr,
,Old Cham,Old Cham,,ocm,
,Old Chinese,Old Chinese,,och,
,Old Cornish,Old Cornish,,oco,
,Old Dutch,Old Dutch,,odt,
,Old English,Ænglisc,,ang,
,Old French,Old French,,fro,
,Old Frisian,Old Frisian,,ofs,
,Old Georgian,Old Georgian,,oge,
,Old High German,Old High German,,goh,
,Old Hittite,Old Hittite,,oht,
,Old Hungarian,Old Hungarian,,ohu,
,Old Irish,Old Irish,,sga,
,Old Japanese,Old Japanese,,ojp,
,Old Kentish Sign Language,Old Kentish Sign Language,,okl,
,Old Khmer,Old Khmer,,okz,
,Old Korean (3rd-9th cent.),Old Korean (3rd-9th cent.),,oko,
,Old Lithuanian,Old Lithuanian,,olt,
,Old Malay,Old Malay,,omy,
,Old Manipuri,Old Manipuri,,omp,
,Old Marathi,Old Marathi,,omr,
